id,type,room_id,campus_id
375,corridor,-1,1
376,corridor,-1,1
377,roomDoor,11,1
378,corridor,-1,1
379,roomDoor,8,1
382,corridor,-1,1
385,roomDoor,9,1
386,corridor,-1,1
581,roomDoor,180,1
582,corridor,-1,1
583,roomDoor,178,1
584,corridor,-1,1
585,roomDoor,189,1
586,roomDoor,178,1
587,stairs,-1,1
588,roomDoor,185,1
589,corridor,-1,1
591,roomDoor,186,1
592,corridor,-1,1
593,roomDoor,184,1
594,corridor,-1,1
595,stairs,-1,1
596,corridor,-1,1
903,corridor,-1,1
905,roomDoor,347,1
906,roomDoor,346,1
1087,roomDoor,308,1
1456,corridor,-1,1
1458,corridor,-1,1
1460,corridor,-1,1
1462,stairs,-1,1
1463,corridor,-1,1
1465,stairs,-1,1
1466,corridor,-1,1
1467,roomDoor,548,1
1468,corridor,-1,1
1469,corridor,-1,1
1470,corridor,-1,1
1471,roomDoor,549,1
1472,corridor,-1,1
1473,roomDoor,548,1
1474,corridor,-1,1
1475,roomDoor,547,1
1476,corridor,-1,1
1478,corridor,-1,1
1479,roomDoor,545,1
1481,corridor,-1,1
1482,corridor,-1,1
1483,corridor,-1,1
1484,corridor,-1,1
1485,stairs,-1,1
1486,corridor,-1,1
1487,corridor,-1,1
1488,corridor,-1,1
1489,stairs,-1,1
1490,roomDoor,552,1
1491,corridor,-1,1
1492,roomDoor,552,1
1493,corridor,-1,1
1494,roomDoor,551,1
1496,corridor,-1,1
1497,roomDoor,551,1
64,corridor,-1,1
65,roomDoor,144,1
142,stairs,-1,1
143,roomDoor,130,1
144,corridor,-1,1
145,corridor,-1,1
146,corridor,-1,1
147,corridor,-1,1
148,roomDoor,126,1
149,corridor,-1,1
150,roomDoor,134,1
151,corridor,-1,1
152,corridor,-1,1
153,roomDoor,142,1
154,corridor,-1,1
387,roomDoor,10,1
389,elevator,-1,1
390,corridor,-1,1
391,stairs,-1,1
392,corridor,-1,1
393,roomDoor,3,1
597,corridor,-1,1
598,corridor,-1,1
599,roomDoor,183,1
600,roomDoor,178,1
601,corridor,-1,1
602,corridor,-1,1
603,corridor,-1,1
604,corridor,-1,1
605,roomDoor,176,1
607,roomDoor,177,1
608,corridor,-1,1
609,roomDoor,175,1
610,corridor,-1,1
907,corridor,-1,1
908,roomDoor,349,1
909,corridor,-1,1
910,stairs,-1,1
912,stairs,-1,1
913,corridor,-1,1
915,roomDoor,348,1
916,corridor,-1,1
918,corridor,-1,1
919,corridor,-1,1
920,stairs,-1,1
921,corridor,-1,1
922,corridor,-1,1
923,corridor,-1,1
924,corridor,-1,1
925,corridor,-1,1
926,corridor,-1,1
927,stairs,-1,1
1498,corridor,-1,1
1499,corridor,-1,1
1501,corridor,-1,1
1502,corridor,-1,1
1503,corridor,-1,1
1504,corridor,-1,1
1506,roomDoor,551,1
1507,corridor,-1,1
1509,corridor,-1,1
1510,corridor,-1,1
1511,corridor,-1,1
1512,corridor,-1,1
1513,corridor,-1,1
1514,corridor,-1,1
1515,stairs,-1,1
1516,roomDoor,526,1
1517,roomDoor,527,1
1518,corridor,-1,1
1519,corridor,-1,1
170,stairs,-1,1
1520,roomDoor,540,1
1521,corridor,-1,1
1522,roomDoor,541,1
1524,corridor,-1,1
157,corridor,-1,1
158,corridor,-1,1
159,corridor,-1,1
160,elevator,-1,1
161,corridor,-1,1
162,roomDoor,106,1
163,corridor,-1,1
164,roomDoor,108,1
165,corridor,-1,1
166,roomDoor,107,1
167,corridor,-1,1
168,corridor,-1,1
394,corridor,-1,1
395,corridor,-1,1
396,roomDoor,6,1
397,corridor,-1,1
612,corridor,-1,1
613,roomDoor,1700,1
614,corridor,-1,1
615,corridor,-1,1
616,corridor,-1,1
617,corridor,-1,1
618,corridor,-1,1
619,corridor,-1,1
620,corridor,-1,1
621,corridor,-1,1
622,corridor,-1,1
623,corridor,-1,1
624,corridor,-1,1
928,roomDoor,191,1
929,roomDoor,192,1
930,corridor,-1,1
931,corridor,-1,1
933,corridor,-1,1
934,roomDoor,201,1
935,roomDoor,193,1
936,corridor,-1,1
937,corridor,-1,1
938,elevator,-1,1
939,roomDoor,194,1
940,corridor,-1,1
941,elevator,-1,1
942,corridor,-1,1
943,stairs,-1,1
945,roomDoor,195,1
948,elevator,-1,1
1525,corridor,-1,1
1526,elevator,-1,1
1527,roomDoor,529,1
1528,corridor,-1,1
1529,elevator,-1,1
1530,corridor,-1,1
1531,stairs,-1,1
1532,roomDoor,530,1
1535,roomDoor,530,1
1536,elevator,-1,1
1537,roomDoor,530,1
1539,roomDoor,530,1
1540,roomDoor,530,1
1541,roomDoor,530,1
1542,roomDoor,530,1
1543,roomDoor,530,1
1544,stairs,-1,1
1547,elevator,-1,1
1548,corridor,-1,1
1549,corridor,-1,1
1550,roomDoor,536,1
1552,corridor,-1,1
1553,stairs,-1,1
1554,corridor,-1,1
1555,corridor,-1,1
1556,roomDoor,533,1
1557,roomDoor,533,1
1558,roomDoor,532,1
171,roomDoor,121,1
172,corridor,-1,1
173,roomDoor,115,1
174,roomDoor,122,1
175,corridor,-1,1
176,roomDoor,104,1
177,roomDoor,104,1
178,corridor,-1,1
398,roomDoor,5,1
400,roomDoor,4,1
401,corridor,-1,1
402,roomDoor,2,1
403,corridor,-1,1
625,corridor,-1,1
626,corridor,-1,1
627,corridor,-1,1
628,corridor,-1,1
629,corridor,-1,1
630,roomDoor,1701,1
631,corridor,-1,1
632,corridor,-1,1
633,corridor,-1,1
634,corridor,-1,1
949,roomDoor,195,1
951,roomDoor,195,1
952,roomDoor,195,1
953,roomDoor,195,1
954,roomDoor,195,1
955,roomDoor,195,1
956,stairs,-1,1
959,elevator,-1,1
960,corridor,-1,1
961,corridor,-1,1
963,roomDoor,199,1
964,corridor,-1,1
966,corridor,-1,1
967,roomDoor,198,1
968,corridor,-1,1
969,roomDoor,197,1
970,corridor,-1,1
972,roomDoor,195,1
973,roomDoor,227,1
974,corridor,-1,1
975,corridor,-1,1
1559,corridor,-1,1
1561,roomDoor,530,1
1564,corridor,-1,1
1565,corridor,-1,1
1566,roomDoor,542,1
1567,corridor,-1,1
1568,roomDoor,593,1
1569,corridor,-1,1
1570,corridor,-1,1
1571,corridor,-1,1
1572,corridor,-1,1
1573,roomDoor,592,1
1574,corridor,-1,1
1575,roomDoor,587,1
1576,corridor,-1,1
1577,roomDoor,588,1
1578,corridor,-1,1
1580,corridor,-1,1
1581,roomDoor,590,1
1582,corridor,-1,1
1583,roomDoor,589,1
1584,corridor,-1,1
1585,roomDoor,579,1
1586,corridor,-1,1
1587,elevator,-1,1
1588,corridor,-1,1
1589,roomDoor,582,1
1590,corridor,-1,1
1591,stairs,-1,1
1592,corridor,-1,1
68,roomDoor,155,1
406,stairs,-1,1
179,roomDoor,104,1
180,corridor,-1,1
181,corridor,-1,1
182,roomDoor,104,1
183,corridor,-1,1
184,roomDoor,109,1
404,roomDoor,76,1
405,corridor,-1,1
635,corridor,-1,1
636,corridor,-1,1
637,corridor,-1,1
638,corridor,-1,1
640,corridor,-1,1
976,corridor,-1,1
977,corridor,-1,1
978,corridor,-1,1
979,roomDoor,239,1
980,corridor,-1,1
981,roomDoor,226,1
982,corridor,-1,1
983,roomDoor,240,1
1088,corridor,-1,1
1089,roomDoor,303,1
1090,corridor,-1,1
1091,roomDoor,303,1
1093,roomDoor,309,1
1094,corridor,-1,1
1095,roomDoor,300,1
1096,roomDoor,299,1
1097,corridor,-1,1
1098,roomDoor,310,1
1099,corridor,-1,1
1100,roomDoor,298,1
1101,corridor,-1,1
1102,roomDoor,306,1
1103,corridor,-1,1
1105,roomDoor,310,1
1593,roomDoor,581,1
1594,corridor,-1,1
1595,roomDoor,583,1
1596,corridor,-1,1
1597,roomDoor,599,1
1598,corridor,-1,1
1599,roomDoor,601,1
1600,corridor,-1,1
1601,roomDoor,602,1
1602,corridor,-1,1
1603,roomDoor,585,1
1605,corridor,-1,1
1607,roomDoor,595,1
1608,corridor,-1,1
1609,roomDoor,598,1
1610,corridor,-1,1
1611,roomDoor,586,1
1612,corridor,-1,1
1613,corridor,-1,1
1614,corridor,-1,1
1615,roomDoor,594,1
1616,stairs,-1,1
1617,corridor,-1,1
1619,corridor,-1,1
1620,roomDoor,580,1
1621,corridor,-1,1
1622,roomDoor,400,1
1623,corridor,-1,1
1624,stairs,-1,1
1625,elevator,-1,1
1626,corridor,-1,1
1627,roomDoor,408,1
1628,corridor,-1,1
1629,stairs,-1,1
1630,corridor,-1,1
1631,roomDoor,407,1
1632,corridor,-1,1
70,roomDoor,147,1
71,corridor,-1,1
185,corridor,-1,1
186,stairs,-1,1
187,corridor,-1,1
407,corridor,-1,1
408,roomDoor,74,1
409,corridor,-1,1
641,corridor,-1,1
642,corridor,-1,1
643,corridor,-1,1
644,corridor,-1,1
645,corridor,-1,1
646,corridor,-1,1
648,corridor,-1,1
649,corridor,-1,1
650,corridor,-1,1
651,corridor,-1,1
1106,roomDoor,298,1
1107,roomDoor,299,1
1108,roomDoor,301,1
1109,roomDoor,302,1
1110,roomDoor,304,1
1111,roomDoor,305,1
1114,roomDoor,305,1
1115,corridor,-1,1
1116,corridor,-1,1
1117,roomDoor,333,1
1118,corridor,-1,1
1119,roomDoor,323,1
1120,corridor,-1,1
1121,roomDoor,332,1
1122,corridor,-1,1
1123,roomDoor,333,1
1124,roomDoor,319,1
1125,corridor,-1,1
1127,corridor,-1,1
1128,corridor,-1,1
1129,corridor,-1,1
1130,roomDoor,332,1
1131,corridor,-1,1
1132,roomDoor,320,1
1133,corridor,-1,1
1633,corridor,-1,1
1634,roomDoor,406,1
1635,corridor,-1,1
1636,roomDoor,409,1
1637,corridor,-1,1
1638,roomDoor,401,1
1639,corridor,-1,1
1641,corridor,-1,1
1642,roomDoor,405,1
1643,corridor,-1,1
1644,roomDoor,404,1
1645,roomDoor,409,1
1646,roomDoor,409,1
1647,roomDoor,406,1
1648,roomDoor,401,1
1649,corridor,-1,1
1650,corridor,-1,1
1651,corridor,-1,1
1652,roomDoor,456,1
1654,roomDoor,450,1
1655,corridor,-1,1
1656,roomDoor,451,1
1657,corridor,-1,1
1658,roomDoor,453,1
1659,corridor,-1,1
1660,elevator,-1,1
1661,corridor,-1,1
1663,corridor,-1,1
1664,corridor,-1,1
1665,stairs,-1,1
1666,roomDoor,442,1
189,roomDoor,104,1
190,roomDoor,123,1
191,roomDoor,104,1
410,roomDoor,69,1
411,corridor,-1,1
412,roomDoor,70,1
413,corridor,-1,1
415,roomDoor,69,1
416,corridor,-1,1
417,roomDoor,71,1
418,corridor,-1,1
419,roomDoor,66,1
420,corridor,-1,1
652,corridor,-1,1
653,roomDoor,-1,1
654,corridor,-1,1
655,corridor,-1,1
656,corridor,-1,1
657,corridor,-1,1
658,roomDoor,-1,1
659,corridor,-1,1
660,corridor,-1,1
661,roomDoor,-1,1
662,corridor,-1,1
663,corridor,-1,1
665,corridor,-1,1
666,corridor,-1,1
1134,roomDoor,321,1
1135,corridor,-1,1
1136,roomDoor,317,1
1137,corridor,-1,1
1138,corridor,-1,1
1139,corridor,-1,1
1140,roomDoor,331,1
1141,corridor,-1,1
1142,roomDoor,322,1
1143,roomDoor,318,1
1144,corridor,-1,1
1146,corridor,-1,1
1147,roomDoor,325,1
1148,corridor,-1,1
1149,roomDoor,326,1
1150,corridor,-1,1
1151,roomDoor,328,1
1152,corridor,-1,1
1153,roomDoor,329,1
1154,corridor,-1,1
1667,corridor,-1,1
1668,roomDoor,443,1
1669,roomDoor,440,1
1671,corridor,-1,1
1672,roomDoor,440,1
1673,roomDoor,439,1
1674,corridor,-1,1
1675,roomDoor,447,1
1676,corridor,-1,1
1677,roomDoor,438,1
1678,corridor,-1,1
1679,roomDoor,444,1
1680,corridor,-1,1
1681,roomDoor,438,1
1683,roomDoor,441,1
1684,roomDoor,442,1
1685,roomDoor,454,1
1686,roomDoor,455,1
1688,roomDoor,455,1
1689,roomDoor,455,1
1980,roomDoor,735,1
1981,corridor,-1,1
1982,roomDoor,733,1
1983,corridor,-1,1
1985,roomDoor,727,1
1986,corridor,-1,1
1987,roomDoor,726,1
213,corridor,-1,1
214,roomDoor,114,1
215,roomDoor,104,1
216,roomDoor,114,1
667,stairs,-1,1
668,corridor,-1,1
669,corridor,-1,1
670,roomDoor,205,1
671,roomDoor,-1,1
672,roomDoor,-1,1
673,corridor,-1,1
674,corridor,-1,1
675,stairs,-1,1
676,corridor,-1,1
702,corridor,-1,1
703,roomDoor,204,1
704,roomDoor,203,1
705,corridor,-1,1
706,roomDoor,204,1
707,corridor,-1,1
708,roomDoor,206,1
709,corridor,-1,1
710,elevator,-1,1
711,corridor,-1,1
712,roomDoor,205,1
713,corridor,-1,1
714,corridor,-1,1
715,stairs,-1,1
717,corridor,-1,1
718,corridor,-1,1
719,roomDoor,202,1
720,roomDoor,386,1
721,corridor,-1,1
722,roomDoor,354,1
723,corridor,-1,1
724,roomDoor,353,1
725,corridor,-1,1
1738,roomDoor,475,1
1740,roomDoor,476,1
1741,corridor,-1,1
1742,roomDoor,474,1
1743,roomDoor,477,1
1744,corridor,-1,1
1745,roomDoor,473,1
1746,corridor,-1,1
1747,elevator,-1,1
1748,corridor,-1,1
1749,roomDoor,472,1
1750,corridor,-1,1
1751,roomDoor,478,1
1753,roomDoor,486,1
1754,corridor,-1,1
1755,elevator,-1,1
1756,roomDoor,487,1
1757,corridor,-1,1
1758,stairs,-1,1
1759,roomDoor,488,1
1760,corridor,-1,1
1761,roomDoor,479,1
1762,roomDoor,481,1
1763,corridor,-1,1
1988,corridor,-1,1
1990,corridor,-1,1
1991,roomDoor,750,1
1992,roomDoor,736,1
1993,corridor,-1,1
1994,roomDoor,730,1
1995,roomDoor,724,1
1996,corridor,-1,1
1997,roomDoor,725,1
1998,corridor,-1,1
1999,roomDoor,723,1
2000,corridor,-1,1
2002,corridor,-1,1
218,buildingExit,1706,1
219,corridor,-1,1
220,corridor,-1,1
221,corridor,-1,1
222,stairs,-1,1
223,corridor,-1,1
224,elevator,-1,1
225,corridor,-1,1
226,roomDoor,104,1
227,corridor,-1,1
228,corridor,-1,1
229,corridor,-1,1
230,buildingExit,1706,1
726,roomDoor,381,1
727,corridor,-1,1
729,corridor,-1,1
730,roomDoor,383,1
731,corridor,-1,1
732,roomDoor,352,1
733,corridor,-1,1
734,roomDoor,387,1
735,corridor,-1,1
736,stairs,-1,1
737,corridor,-1,1
738,roomDoor,396,1
739,corridor,-1,1
740,roomDoor,392,1
742,roomDoor,397,1
743,corridor,-1,1
745,corridor,-1,1
746,roomDoor,388,1
747,corridor,-1,1
748,roomDoor,384,1
749,corridor,-1,1
750,roomDoor,355,1
1764,roomDoor,489,1
1765,corridor,-1,1
1767,corridor,-1,1
1768,roomDoor,482,1
1769,corridor,-1,1
1770,roomDoor,490,1
1771,corridor,-1,1
1772,roomDoor,483,1
1773,corridor,-1,1
1774,roomDoor,484,1
1775,corridor,-1,1
1776,roomDoor,491,1
1777,corridor,-1,1
1778,roomDoor,485,1
1779,corridor,-1,1
1781,corridor,-1,1
1782,roomDoor,493,1
1783,corridor,-1,1
1784,roomDoor,419,1
1785,roomDoor,420,1
1786,stairs,-1,1
1787,corridor,-1,1
1788,corridor,-1,1
1789,roomDoor,412,1
1790,roomDoor,413,1
1791,corridor,-1,1
1793,corridor,-1,1
1794,roomDoor,421,1
1795,corridor,-1,1
1796,roomDoor,422,1
1797,corridor,-1,1
1798,stairs,-1,1
1799,corridor,-1,1
1800,corridor,-1,1
1801,corridor,-1,1
1802,roomDoor,414,1
1803,corridor,-1,1
1804,roomDoor,416,1
1805,corridor,-1,1
232,corridor,-1,1
233,corridor,-1,1
234,corridor,-1,1
235,corridor,-1,1
236,corridor,-1,1
237,corridor,-1,1
238,corridor,-1,1
239,corridor,-1,1
240,corridor,-1,1
241,corridor,-1,1
242,corridor,-1,1
243,corridor,-1,1
244,corridor,-1,1
245,stairs,-1,1
246,corridor,-1,1
247,corridor,-1,1
248,corridor,-1,1
751,corridor,-1,1
754,roomDoor,366,1
755,corridor,-1,1
757,corridor,-1,1
759,corridor,-1,1
761,corridor,-1,1
763,corridor,-1,1
765,corridor,-1,1
767,corridor,-1,1
768,roomDoor,375,1
769,corridor,-1,1
770,roomDoor,379,1
771,corridor,-1,1
772,stairs,-1,1
773,corridor,-1,1
774,elevator,-1,1
775,corridor,-1,1
776,roomDoor,377,1
777,corridor,-1,1
1806,roomDoor,418,1
1807,corridor,-1,1
1809,corridor,-1,1
1810,elevator,-1,1
1811,corridor,-1,1
1812,roomDoor,426,1
1813,roomDoor,419,1
1814,corridor,-1,1
1815,roomDoor,415,1
1816,roomDoor,420,1
1818,corridor,-1,1
1820,roomDoor,420,1
1821,roomDoor,420,1
1823,corridor,-1,1
1824,roomDoor,424,1
1825,corridor,-1,1
1826,roomDoor,425,1
1827,roomDoor,424,1
1828,roomDoor,428,1
1829,roomDoor,425,1
1830,roomDoor,431,1
1831,roomDoor,411,1
1832,roomDoor,427,1
1834,stairs,-1,1
1835,corridor,-1,1
1836,roomDoor,432,1
1838,corridor,-1,1
1839,roomDoor,411,1
1841,roomDoor,411,1
1842,roomDoor,411,1
1843,roomDoor,411,1
1844,corridor,-1,1
1845,roomDoor,425,1
250,roomDoor,105,1
251,corridor,-1,1
252,roomDoor,93,1
253,roomDoor,92,1
254,corridor,-1,1
256,roomDoor,92,1
257,corridor,-1,1
258,roomDoor,92,1
259,corridor,-1,1
261,corridor,-1,1
263,roomDoor,99,1
264,corridor,-1,1
271,corridor,-1,1
272,roomDoor,85,1
273,corridor,-1,1
274,roomDoor,86,1
275,corridor,-1,1
276,roomDoor,81,1
277,roomDoor,82,1
278,roomDoor,83,1
279,corridor,-1,1
281,roomDoor,98,1
282,corridor,-1,1
778,roomDoor,371,1
779,corridor,-1,1
780,roomDoor,370,1
781,corridor,-1,1
783,corridor,-1,1
784,roomDoor,372,1
785,corridor,-1,1
787,corridor,-1,1
789,corridor,-1,1
791,corridor,-1,1
797,corridor,-1,1
798,roomDoor,398,1
799,corridor,-1,1
800,roomDoor,363,1
801,corridor,-1,1
802,roomDoor,360,1
803,corridor,-1,1
804,elevator,-1,1
805,corridor,-1,1
807,corridor,-1,1
808,stairs,-1,1
809,corridor,-1,1
810,roomDoor,361,1
811,corridor,-1,1
812,roomDoor,365,1
813,corridor,-1,1
814,roomDoor,395,1
1847,roomDoor,425,1
1848,roomDoor,410,1
1849,corridor,-1,1
1851,corridor,-1,1
1852,corridor,-1,1
1853,stairs,-1,1
1854,corridor,-1,1
1855,roomDoor,775,1
1856,corridor,-1,1
1857,roomDoor,777,1
1858,corridor,-1,1
1859,roomDoor,763,1
1860,corridor,-1,1
1861,elevator,-1,1
1862,roomDoor,776,1
1863,corridor,-1,1
1865,corridor,-1,1
1866,roomDoor,771,1
1867,corridor,-1,1
267,roomDoor,78,1
268,roomDoor,80,1
269,corridor,-1,1
270,roomDoor,79,1
283,roomDoor,94,1
793,corridor,-1,1
795,corridor,-1,1
815,corridor,-1,1
1869,corridor,-1,1
1870,roomDoor,774,1
1871,corridor,-1,1
1872,roomDoor,762,1
1873,corridor,-1,1
1874,roomDoor,772,1
1875,corridor,-1,1
1876,roomDoor,761,1
1877,corridor,-1,1
1878,roomDoor,779,1
1879,corridor,-1,1
1880,roomDoor,767,1
2013,corridor,-1,1
2014,roomDoor,720,1
2015,corridor,-1,1
2016,roomDoor,732,1
2017,corridor,-1,1
2018,roomDoor,746,1
2019,corridor,-1,1
2020,roomDoor,745,1
2021,corridor,-1,1
2022,roomDoor,749,1
2023,corridor,-1,1
2024,corridor,-1,1
2025,corridor,-1,1
2026,corridor,-1,1
2027,corridor,-1,1
2028,corridor,-1,1
2030,corridor,-1,1
2031,corridor,-1,1
2032,corridor,-1,1
2033,corridor,-1,1
2034,stairs,-1,1
2035,corridor,-1,1
2036,corridor,-1,1
2037,roomDoor,620,1
2038,corridor,-1,1
2039,corridor,-1,1
2040,roomDoor,620,1
2041,corridor,-1,1
2042,corridor,-1,1
2043,corridor,-1,1
2045,corridor,-1,1
2046,roomDoor,617,1
2047,corridor,-1,1
2048,roomDoor,618,1
2049,corridor,-1,1
2050,roomDoor,626,1
2051,corridor,-1,1
2052,roomDoor,625,1
2053,corridor,-1,1
2054,corridor,-1,1
2055,roomDoor,624,1
2056,corridor,-1,1
2057,elevator,-1,1
2058,corridor,-1,1
2059,elevator,-1,1
2060,corridor,-1,1
2063,corridor,-1,1
2065,stairs,-1,1
2066,corridor,-1,1
2067,roomDoor,622,1
2068,corridor,-1,1
2069,corridor,-1,1
2070,corridor,-1,1
2072,corridor,-1,1
2073,roomDoor,622,1
2074,corridor,-1,1
2076,corridor,-1,1
2077,elevator,-1,1
2078,corridor,-1,1
2079,roomDoor,619,1
2080,roomDoor,619,1
2081,corridor,-1,1
2082,corridor,-1,1
2083,corridor,-1,1
2084,corridor,-1,1
2085,stairs,-1,1
2086,corridor,-1,1
2087,corridor,-1,1
2088,corridor,-1,1
2089,stairs,-1,1
2090,roomDoor,626,1
2092,roomDoor,626,1
2093,corridor,-1,1
2094,roomDoor,625,1
2095,roomDoor,625,1
2096,corridor,-1,1
2097,roomDoor,625,1
2098,corridor,-1,1
2099,corridor,-1,1
2101,corridor,-1,1
2102,corridor,-1,1
2103,corridor,-1,1
2104,corridor,-1,1
2106,roomDoor,625,1
2107,corridor,-1,1
2109,corridor,-1,1
2110,corridor,-1,1
2111,corridor,-1,1
2112,corridor,-1,1
2113,corridor,-1,1
2114,corridor,-1,1
2115,stairs,-1,1
2116,roomDoor,603,1
2117,roomDoor,604,1
2118,corridor,-1,1
2119,corridor,-1,1
2120,roomDoor,614,1
2121,corridor,-1,1
2122,roomDoor,615,1
2124,corridor,-1,1
2125,corridor,-1,1
2126,elevator,-1,1
2127,roomDoor,606,1
2128,corridor,-1,1
2129,elevator,-1,1
2130,corridor,-1,1
2131,stairs,-1,1
2135,roomDoor,607,1
2136,elevator,-1,1
2137,roomDoor,607,1
2138,roomDoor,607,1
2144,stairs,-1,1
2148,corridor,-1,1
2149,corridor,-1,1
2150,roomDoor,613,1
2151,roomDoor,612,1
2152,corridor,-1,1
2153,stairs,-1,1
2154,corridor,-1,1
2155,corridor,-1,1
2156,roomDoor,610,1
2157,roomDoor,610,1
2158,roomDoor,609,1
2161,roomDoor,607,1
2162,roomDoor,611,1
2164,roomDoor,616,1
2165,corridor,-1,1
2166,corridor,-1,1
2168,corridor,-1,1
2169,corridor,-1,1
2170,roomDoor,788,1
2171,corridor,-1,1
2172,roomDoor,787,1
2173,corridor,-1,1
2174,roomDoor,781,1
2175,corridor,-1,1
2176,elevator,-1,1
2177,corridor,-1,1
2178,roomDoor,784,1
2179,corridor,-1,1
2180,stairs,-1,1
2182,roomDoor,783,1
2183,corridor,-1,1
2184,roomDoor,798,1
2185,corridor,-1,1
2186,roomDoor,797,1
2187,corridor,-1,1
2188,roomDoor,800,1
2189,corridor,-1,1
2190,roomDoor,799,1
2191,corridor,-1,1
2193,corridor,-1,1
2194,roomDoor,796,1
2195,corridor,-1,1
2196,roomDoor,795,1
2197,corridor,-1,1
2198,corridor,-1,1
2199,corridor,-1,1
2200,roomDoor,792,1
2201,stairs,-1,1
2202,roomDoor,782,1
2203,corridor,-1,1
2204,roomDoor,791,1
2206,corridor,-1,1
2207,roomDoor,789,1
2208,corridor,-1,1
2209,roomDoor,790,1
2210,corridor,-1,1
2211,roomDoor,786,1
2212,corridor,-1,1
2213,corridor,-1,1
2214,corridor,-1,1
2215,roomDoor,705,1
2216,corridor,-1,1
2217,roomDoor,704,1
2218,corridor,-1,1
2219,roomDoor,687,1
2221,roomDoor,706,1
2222,corridor,-1,1
2223,roomDoor,703,1
2224,corridor,-1,1
2225,roomDoor,689,1
2226,corridor,-1,1
2227,roomDoor,688,1
2228,corridor,-1,1
2229,elevator,-1,1
2230,corridor,-1,1
2231,roomDoor,696,1
2232,corridor,-1,1
2234,roomDoor,697,1
2235,roomDoor,690,1
2236,corridor,-1,1
2237,roomDoor,697,1
2238,corridor,-1,1
2239,roomDoor,691,1
2240,corridor,-1,1
2241,roomDoor,701,1
2243,corridor,-1,1
2244,roomDoor,700,1
2246,roomDoor,700,1
2248,corridor,-1,1
2249,roomDoor,693,1
2251,roomDoor,694,1
2252,corridor,-1,1
2253,roomDoor,702,1
2254,corridor,-1,1
2255,corridor,-1,1
2256,corridor,-1,1
2257,corridor,-1,1
2258,roomDoor,671,1
2259,corridor,-1,1
2260,corridor,-1,1
2261,roomDoor,670,1
2262,corridor,-1,1
2263,corridor,-1,1
2265,roomDoor,669,1
2266,corridor,-1,1
2267,roomDoor,674,1
2268,corridor,-1,1
2269,roomDoor,673,1
2270,corridor,-1,1
2271,stairs,-1,1
2272,corridor,-1,1
2273,roomDoor,672,1
2274,roomDoor,684,1
2275,corridor,-1,1
2277,corridor,-1,1
2278,roomDoor,685,1
2279,corridor,-1,1
2280,roomDoor,675,1
2281,corridor,-1,1
2282,roomDoor,676,1
2283,corridor,-1,1
2284,roomDoor,682,1
2285,corridor,-1,1
2286,roomDoor,677,1
2287,corridor,-1,1
2288,roomDoor,680,1
2289,corridor,-1,1
2291,corridor,-1,1
2292,roomDoor,681,1
2293,corridor,-1,1
2294,roomDoor,679,1
2295,corridor,-1,1
2296,roomDoor,683,1
2297,roomDoor,681,1
2298,roomDoor,683,1
2299,corridor,-1,1
2300,corridor,-1,1
2301,roomDoor,642,1
2302,corridor,-1,1
2304,corridor,-1,1
2305,roomDoor,629,1
2306,corridor,-1,1
2307,corridor,-1,1
2308,elevator,-1,1
2309,roomDoor,633,1
2310,corridor,-1,1
2311,roomDoor,632,1
2312,corridor,-1,1
2313,roomDoor,631,1
2314,roomDoor,630,1
2315,corridor,-1,1
2316,stairs,-1,1
2318,roomDoor,629,1
2319,corridor,-1,1
2320,roomDoor,641,1
2321,corridor,-1,1
2322,roomDoor,640,1
2323,corridor,-1,1
2324,roomDoor,645,1
2325,corridor,-1,1
2327,roomDoor,628,1
2329,roomDoor,634,1
2333,roomDoor,647,1
2334,roomDoor,644,1
2337,roomDoor,646,1
2338,corridor,-1,1
2339,roomDoor,639,1
2340,corridor,-1,1
2341,roomDoor,635,1
2342,corridor,-1,1
2343,roomDoor,638,1
2344,corridor,-1,1
2345,stairs,-1,1
2346,corridor,-1,1
2347,corridor,-1,1
2348,roomDoor,649,1
2350,corridor,-1,1
2351,roomDoor,658,1
2352,corridor,-1,1
2353,stairs,-1,1
2354,corridor,-1,1
2355,roomDoor,653,1
2356,corridor,-1,1
2357,roomDoor,654,1
2358,corridor,-1,1
2359,elevator,-1,1
2360,corridor,-1,1
2361,roomDoor,661,1
2363,corridor,-1,1
2364,roomDoor,667,1
2365,corridor,-1,1
2366,roomDoor,659,1
2367,corridor,-1,1
2368,roomDoor,662,1
2369,corridor,-1,1
2370,stairs,-1,1
2371,corridor,-1,1
2372,roomDoor,648,1
2373,corridor,-1,1
2374,roomDoor,637,1
2375,corridor,-1,1
2377,roomDoor,636,1
2378,corridor,-1,1
2379,roomDoor,655,1
2380,corridor,-1,1
2381,roomDoor,657,1
2382,corridor,-1,1
2383,roomDoor,668,1
2384,roomDoor,652,1
2385,corridor,-1,1
2386,roomDoor,660,1
2387,corridor,-1,1
2389,corridor,-1,1
2390,roomDoor,663,1
2391,corridor,-1,1
2392,roomDoor,664,1
2393,corridor,-1,1
2394,roomDoor,665,1
2395,corridor,-1,1
2396,stairs,-1,1
2397,corridor,-1,1
2398,roomDoor,942,1
2399,corridor,-1,1
2400,roomDoor,937,1
2401,corridor,-1,1
2402,elevator,-1,1
2404,corridor,-1,1
2405,roomDoor,935,1
2406,corridor,-1,1
2407,roomDoor,937,1
2408,corridor,-1,1
2409,roomDoor,934,1
